job_id=605822
array_job_id=605822
array_task_id=1
job_name=vs3n2st4
partition=epyc
node_list=doom
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma3p000
mode=gauss
sigma=3.0
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
progress N=2 step 85500/277470 30.8% t=133.72996 eta_s=41248.9 E=-0.88454382 P=0.69640420 dP=-0.30325470 r12=7.91724216 Vg=0.00233188 norm=1.00000000 rank=24/256 sv_max=4.10e+03 resid=2.64e-01
progress N=2 step 85750/277470 30.9% t=133.85496 eta_s=41188.8 E=-0.88421866 P=0.69596650 dP=-0.30369239 r12=7.91571301 Vg=0.00234062 norm=1.00000000 rank=24/256 sv_max=4.06e+03 resid=2.79e-01
progress N=2 step 86000/277470 31.0% t=133.97996 eta_s=41125.7 E=-0.88389408 P=0.69552036 dP=-0.30413853 r12=7.91427645 Vg=0.00234822 norm=1.00000000 rank=24/256 sv_max=4.00e+03 resid=2.80e-01
progress N=2 step 86250/277470 31.1% t=134.10496 eta_s=41067.9 E=-0.88356987 P=0.69507069 dP=-0.30458821 r12=7.91293607 Vg=0.00235501 norm=1.00000000 rank=24/256 sv_max=3.97e+03 resid=2.65e-01
progress N=2 step 86500/277470 31.2% t=134.22996 eta_s=41008.9 E=-0.88324616 P=0.69462984 dP=-0.30502905 r12=7.91169297 Vg=0.00236151 norm=1.00000000 rank=25/256 sv_max=4.02e+03 resid=2.37e-01
progress N=2 step 86750/277470 31.3% t=134.35496 eta_s=40952.3 E=-0.88292290 P=0.69418310 dP=-0.30547579 r12=7.91051147 Vg=0.00236732 norm=1.00000000 rank=25/256 sv_max=4.03e+03 resid=2.13e-01
progress N=2 step 87000/277470 31.4% t=134.47996 eta_s=40895.7 E=-0.88259997 P=0.69373816 dP=-0.30592073 r12=7.90936704 Vg=0.00237281 norm=1.00000000 rank=25/256 sv_max=4.00e+03 resid=1.94e-01
progress N=2 step 87250/277470 31.4% t=134.60496 eta_s=40839.5 E=-0.88227753 P=0.69330462 dP=-0.30635428 r12=7.90822599 Vg=0.00237839 norm=1.00000000 rank=25/256 sv_max=3.96e+03 resid=1.79e-01
progress N=2 step 87500/277470 31.5% t=134.72996 eta_s=40783.3 E=-0.88195543 P=0.69288195 dP=-0.30677694 r12=7.90705180 Vg=0.00238403 norm=1.00000000 rank=25/256 sv_max=3.96e+03 resid=1.66e-01
progress N=2 step 87750/277470 31.6% t=134.85496 eta_s=40727.0 E=-0.88163383 P=0.69246428 dP=-0.30719461 r12=7.90581525 Vg=0.00238936 norm=1.00000000 rank=25/256 sv_max=3.99e+03 resid=1.56e-01
progress N=2 step 88000/277470 31.7% t=134.97996 eta_s=40670.7 E=-0.88131278 P=0.69204538 dP=-0.30761351 r12=7.90449718 Vg=0.00239405 norm=1.00000000 rank=25/256 sv_max=4.05e+03 resid=1.48e-01
progress N=2 step 88250/277470 31.8% t=135.10496 eta_s=40614.3 E=-0.88099219 P=0.69162243 dP=-0.30803647 r12=7.90308764 Vg=0.00239815 norm=1.00000000 rank=24/256 sv_max=4.11e+03 resid=1.42e-01
progress N=2 step 88500/277470 31.9% t=135.22996 eta_s=40553.7 E=-0.88067229 P=0.69119478 dP=-0.30846411 r12=7.90157820 Vg=0.00240213 norm=1.00000000 rank=24/256 sv_max=4.14e+03 resid=1.40e-01
progress N=2 step 88750/277470 32.0% t=135.35496 eta_s=40497.9 E=-0.88035295 P=0.69075939 dP=-0.30889950 r12=7.89994841 Vg=0.00240617 norm=1.00000000 rank=24/256 sv_max=4.11e+03 resid=1.39e-01
progress N=2 step 89000/277470 32.1% t=135.47996 eta_s=40442.1 E=-0.88003427 P=0.69031460 dP=-0.30934429 r12=7.89818602 Vg=0.00241049 norm=1.00000000 rank=24/256 sv_max=4.05e+03 resid=1.40e-01
progress N=2 step 89250/277470 32.2% t=135.60496 eta_s=40382.9 E=-0.87971629 P=0.68985980 dP=-0.30979909 r12=7.89628418 Vg=0.00241526 norm=1.00000000 rank=25/256 sv_max=3.98e+03 resid=1.41e-01
progress N=2 step 89500/277470 32.3% t=135.72996 eta_s=40325.5 E=-0.87939881 P=0.68939253 dP=-0.31026637 r12=7.89426179 Vg=0.00242081 norm=1.00000000 rank=25/256 sv_max=3.90e+03 resid=1.45e-01
progress N=2 step 89750/277470 32.3% t=135.85496 eta_s=40265.4 E=-0.87908203 P=0.68892248 dP=-0.31073641 r12=7.89215207 Vg=0.00242827 norm=1.00000000 rank=25/256 sv_max=3.87e+03 resid=1.52e-01
progress N=2 step 90000/277470 32.4% t=135.97996 eta_s=40207.4 E=-0.87876580 P=0.68845413 dP=-0.31120476 r12=7.88996804 Vg=0.00243827 norm=1.00000000 rank=25/256 sv_max=3.92e+03 resid=1.57e-01
progress N=2 step 90250/277470 32.5% t=136.10496 eta_s=40150.7 E=-0.87845016 P=0.68798218 dP=-0.31167671 r12=7.88770894 Vg=0.00245059 norm=1.00000000 rank=25/256 sv_max=4.06e+03 resid=1.61e-01
progress N=2 step 90500/277470 32.6% t=136.22996 eta_s=40094.3 E=-0.87813518 P=0.68749263 dP=-0.31216626 r12=7.88538867 Vg=0.00246430 norm=1.00000000 rank=24/256 sv_max=4.19e+03 resid=1.65e-01
progress N=2 step 90750/277470 32.7% t=136.35496 eta_s=40036.9 E=-0.87782059 P=0.68699082 dP=-0.31266807 r12=7.88304281 Vg=0.00247902 norm=1.00000000 rank=24/256 sv_max=4.27e+03 resid=1.70e-01
progress N=2 step 91000/277470 32.8% t=136.47996 eta_s=39979.3 E=-0.87750667 P=0.68648371 dP=-0.31317518 r12=7.88070373 Vg=0.00249454 norm=1.00000000 rank=24/256 sv_max=4.30e+03 resid=1.75e-01
progress N=2 step 91250/277470 32.9% t=136.60496 eta_s=39922.9 E=-0.87719324 P=0.68596795 dP=-0.31369094 r12=7.87839703 Vg=0.00251043 norm=1.00000000 rank=24/256 sv_max=4.27e+03 resid=1.79e-01
progress N=2 step 91500/277470 33.0% t=136.72996 eta_s=39866.4 E=-0.87688035 P=0.68543893 dP=-0.31421996 r12=7.87614396 Vg=0.00252615 norm=1.00000000 rank=24/256 sv_max=4.22e+03 resid=1.83e-01
progress N=2 step 91750/277470 33.1% t=136.85496 eta_s=39807.5 E=-0.87656817 P=0.68489304 dP=-0.31476585 r12=7.87396408 Vg=0.00254116 norm=1.00000000 rank=24/256 sv_max=4.17e+03 resid=1.86e-01
progress N=2 step 92000/277470 33.2% t=136.97996 eta_s=39750.1 E=-0.87625635 P=0.68433001 dP=-0.31532888 r12=7.87187905 Vg=0.00255502 norm=1.00000000 rank=24/256 sv_max=4.14e+03 resid=1.88e-01
progress N=2 step 92250/277470 33.2% t=137.10496 eta_s=39694.2 E=-0.87594527 P=0.68375292 dP=-0.31590597 r12=7.86990723 Vg=0.00256750 norm=1.00000000 rank=24/256 sv_max=4.10e+03 resid=1.90e-01
progress N=2 step 92500/277470 33.3% t=137.22996 eta_s=39638.3 E=-0.87563477 P=0.68316444 dP=-0.31649445 r12=7.86805405 Vg=0.00257850 norm=1.00000000 rank=24/256 sv_max=4.01e+03 resid=1.94e-01
