s,phi,g,inv_g2
0.0034925730801239727,0.18535396656179778,1.3318350275691453,0.56376632960610562
0.0035125379959265791,0.18640116411299437,1.3316909351373756,0.56388833818051221
0.0035325072327086556,0.18744836166419099,1.3315468427056061,0.5640103863662852
0.0035524807918731281,0.18849555921538758,1.3314027502738364,0.56413247418057377
0.0035724586748235323,0.18954275676658416,1.3312586578420669,0.56425460164053598
0.0035924408829640111,0.19058995431778078,1.3311145654102972,0.56437676876333931
0.0036124274176993136,0.19163715186897737,1.3309704729785277,0.56449897556616024
0.0036324182804347996,0.19268434942017396,1.3308263805467579,0.56462122206618515
0.0036524134725764374,0.19373154697137057,1.3306822881149882,0.56474350828060915
0.0036724129955308022,0.19477874452256716,1.3305381956832187,0.56486583422663661
0.0036924168507050806,0.19582594207376375,1.330394103251449,0.56498819992148208
0.0037124250395070687,0.19687313962496036,1.3302500108196795,0.56511060538236813
0.0037324375633451725,0.19792033717615695,1.3301059183879098,0.56523305062652807
0.0037524544236284072,0.19896753472735354,1.3299618259561403,0.56535553567120311
0.0037724756217664009,0.20001473227855016,1.3298177335243706,0.56547806053364535
0.0037925011591693897,0.20106192982974674,1.3296736410926009,0.56560062523111476
0.0038125310372482245,0.20210912738094333,1.3295295486608314,0.56572322978088141
0.0038325652574143659,0.20315632493213995,1.3293854562290617,0.56584587420022492
0.003852603821079886,0.20420352248333654,1.3292413637972922,0.56596855850643368
0.0038726467296574711,0.20525072003453312,1.3290972713655225,0.56609128271680609
0.0038926939845604193,0.20629791758572974,1.328953178933753,0.56621404684864929
0.0039127455872026403,0.20734511513692633,1.3288090865019833,0.56633685091928043
0.0039328015389986596,0.20839231268812292,1.3286649940702138,0.56645969494602544
0.0039528618413636153,0.20943951023931953,1.3285209016384441,0.56658257894622022
0.0039729268303620915,0.21048670779051612,1.3283546567982341,0.56672440451049078
0.0039929968422938904,0.21153390534171271,1.3281884119580238,0.56686628333356937
0.0040130718790453573,0.21258110289290932,1.3280221671178138,0.56700821544212565
0.0040331519425037838,0.21362830044410591,1.3278559222776036,0.5671502008628464
0.0040532370345574076,0.2146754979953025,1.3276896774373936,0.56729223962243458
0.0040733271570954103,0.21572269554649912,1.3275234325971834,0.56743433174761082
0.0040934223120079206,0.2167698930976957,1.3273571877569734,0.56757647726511129
0.0041135225011860151,0.21781709064889232,1.3271909429167632,0.56771867620168981
0.0041336277265217169,0.21886428820008891,1.3270246980765532,0.56786092858411652
0.0041537379899079978,0.2199114857512855,1.326858453236343,0.56800323443917866
0.0041738532932387796,0.22095868330248211,1.326692208396133,0.56814559379367979
0.0041939736384089309,0.2220058808536787,1.3265259635559228,0.56828800667444079
0.0042140990273142722,0.22305307840487529,1.3263597187157128,0.56843047310829886
0.004234229461851576,0.2241002759560719,1.3261934738755026,0.56857299312210852
0.0042543649439185606,0.22514747350726849,1.3260272290352926,0.56871556674274049
0.0042745054754139014,0.22619467105846508,1.3258609841950824,0.56885819399708315
0.0042946510582372267,0.2272418686096617,1.3256947393548724,0.56900087491204077
0.0043148016942891115,0.22828906616085828,1.3255284945146621,0.56914360951453558
0.0043349573854710903,0.22933626371205487,1.3253622496744522,0.5692863978315057
0.0043551181336856509,0.23038346126325149,1.3251960048342419,0.5694292398899069
0.0043752839408362333,0.23143065881444808,1.3250297599940319,0.56957213571671117
0.0043954548088272361,0.23247785636564466,1.3248635151538217,0.56971508533890824
0.004415630739564011,0.23352505391684128,1.3246972703136117,0.56985808878350397
0.0044358117349528672,0.23457225146803787,1.3245310254734015,0.57000114607752184
0.0044559977969010718,0.23561944901923446,1.3243647806331915,0.57014425724800166
0.0044761892834515402,0.23666664657043107,1.3241751828970372,0.57030753745546559
0.0044963865529353301,0.23771384412162766,1.3239855851608828,0.57047088781423905
0.0045165896078371848,0.23876104167282425,1.3237959874247285,0.57063430836451423
0.0045367984506432726,0.23980823922402086,1.3236063896885741,0.57079779914651163
0.0045570130838411818,0.24085543677521745,1.32341679195242,0.57096136020048061
0.0045772335099199335,0.24190263432641404,1.3232271942162657,0.57112499156670005
0.0045974597313699706,0.24294983187761066,1.3230375964801113,0.57128869328547693
0.0046176917506831642,0.24399702942880724,1.322847998743957,0.57145246539714734
0.0046379295703528152,0.24504422698000383,1.3226584010078026,0.57161630794207641
0.0046581731928736561,0.24609142453120045,1.3224688032716483,0.57178022096065806
0.0046784226207418466,0.24713862208239704,1.3222792055354939,0.57194420449331518
0.0046986778564549799,0.24818581963359362,1.3220896077993396,0.57210825858049974
0.0047189389025120839,0.24923301718479024,1.3219000100631855,0.57227238326269259
0.0047392057614136169,0.25028021473598683,1.3217104123270311,0.57243657858040387
0.0047594784356614758,0.25132741228718342,1.3215208145908768,0.5726008445741726
0.0047797569277589899,0.25237460983838,1.3213312168547224,0.57276518128456688
