# same schedule mapped to the ECG main.cpp convention
# V^m = -Vs^m cos(4 pi x/a) - Vl^m cos(2 pi x/a + phi^m),
# Vs^m = Vs/2, Vl^m = Vl/2, phi^m(s) = 3 pi/2 - phi(s), DECREASING.
# Pumps +a/cycle like the paper (the frame map is a pure translation;
# only an INCREASING phi^m drive, like the Vs3Vl3 run, pumps -a).
s,phi
0.238973199619,4.351105825222
0.239008284469,4.350058627671
0.239043175653,4.349011430119
0.239077874771,4.347964232568
0.239112383403,4.346917035017
0.239146703116,4.345869837466
0.239180836278,4.344822639915
0.239214785233,4.343775442363
0.239248551468,4.342728244812
0.239282136452,4.341681047261
0.239315541642,4.340633849710
0.239348768479,4.339586652159
0.239381818385,4.338539454608
0.239414692772,4.337492257056
0.239447393032,4.336445059505
0.239479920547,4.335397861954
0.239512276681,4.334350664403
0.239544462785,4.333303466852
0.239576480197,4.332256269300
0.239608330238,4.331209071749
0.239640014218,4.330161874198
0.239671533432,4.329114676647
0.239702889162,4.328067479096
0.239734082676,4.327020281544
0.239765115231,4.325973083993
0.239795988068,4.324925886442
0.239826702418,4.323878688891
0.239857259499,4.322831491340
0.239887660514,4.321784293788
0.239917906656,4.320737096237
0.239947999106,4.319689898686
0.239977939765,4.318642701135
0.240007730509,4.317595503584
0.240037372463,4.316548306032
0.240066866738,4.315501108481
0.240096214435,4.314453910930
0.240125416643,4.313406713379
0.240154474443,4.312359515828
0.240183388903,4.311312318276
0.240212161080,4.310265120725
0.240240792022,4.309217923174
0.240269282768,4.308170725623
0.240297634343,4.307123528072
0.240325847765,4.306076330520
0.240353924042,4.305029132969
0.240381864171,4.303981935418
0.240409669140,4.302934737867
0.240437339927,4.301887540316
0.240464877502,4.300840342764
0.240492282824,4.299793145213
0.240519556843,4.298745947662
0.240546700501,4.297698750111
0.240573714730,4.296651552560
0.240600600455,4.295604355008
0.240627358588,4.294557157457
0.240653990038,4.293509959906
0.240680496354,4.292462762355
0.240706879073,4.291415564804
0.240733139056,4.290368367252
0.240759277157,4.289321169701
0.240785294224,4.288273972150
0.240811191095,4.287226774599
0.240836968601,4.286179577048
0.240862627565,4.285132379496
0.240888168804,4.284085181945
0.240913593125,4.283037984394
0.240938901330,4.281990786843
0.240964094212,4.280943589292
0.240989172558,4.279896391740
0.241014137146,4.278849194189
0.241038988750,4.277801996638
0.241063728135,4.276754799087
0.241088356059,4.275707601536
0.241112873273,4.274660403985
0.241137280522,4.273613206433
0.241161578545,4.272566008882
0.241185768073,4.271518811331
0.241209849831,4.270471613780
0.241233824538,4.269424416229
0.241257692906,4.268377218677
0.241281455641,4.267330021126
0.241305114031,4.266282823575
0.241328669350,4.265235626024
0.241352122272,4.264188428473
0.241375473461,4.263141230921
0.241398723579,4.262094033370
0.241421873280,4.261046835819
0.241444923213,4.259999638268
0.241467874022,4.258952440717
0.241490726346,4.257905243165
0.241513480816,4.256858045614
0.241536138059,4.255810848063
0.241558698699,4.254763650512
0.241581163350,4.253716452961
0.241603532625,4.252669255409
0.241625807129,4.251622057858
0.241647987464,4.250574860307
0.241670074225,4.249527662756
0.241692068003,4.248480465205
0.241713969385,4.247433267653
0.241735778951,4.246386070102
0.241757497277,4.245338872551
0.241779124935,4.244291675000
0.241800662492,4.243244477449
0.241822110508,4.242197279897
0.241843469543,4.241150082346
0.241864740680,4.240102884795
0.241885924994,4.239055687244
0.241907023015,4.238008489693
0.241928035270,4.236961292141
0.241948962281,4.235914094590
0.241969804565,4.234866897039
0.241990562635,4.233819699488
0.242011237002,4.232772501937
0.242031828170,4.231725304385
0.242052336641,4.230678106834
0.242072762912,4.229630909283
0.242093107476,4.228583711732
0.242113370821,4.227536514181
0.242133553435,4.226489316629
0.242153655798,4.225442119078
0.242173678387,4.224394921527
0.242193621678,4.223347723976
0.242213486139,4.222300526425
0.242233272238,4.221253328873
0.242252980437,4.220206131322
0.242272611195,4.219158933771
0.242292164969,4.218111736220
0.242311642209,4.217064538669
0.242331043364,4.216017341118
0.242350368880,4.214970143566
0.242369619682,4.213922946015
0.242388796688,4.212875748464
0.242407900322,4.211828550913
0.242426931003,4.210781353362
0.242445889150,4.209734155810
0.242464775175,4.208686958259
0.242483589490,4.207639760708
0.242502332502,4.206592563157
0.242521004615,4.205545365606
0.242539606232,4.204498168054
0.242558137751,4.203450970503
0.242576599567,4.202403772952
0.242594992073,4.201356575401
0.242613315658,4.200309377850
0.242631570709,4.199262180298
0.242649757611,4.198214982747
0.242667876742,4.197167785196
0.242685928483,4.196120587645
0.242703913208,4.195073390094
0.242721831289,4.194026192542
0.242739683097,4.192978994991
0.242757468998,4.191931797440
0.242775189357,4.190884599889
0.242792844534,4.189837402338
0.242810434891,4.188790204786
0.242827961225,4.187743007235
0.242845424331,4.186695809684
0.242862824549,4.185648612133
0.242880162219,4.184601414582
0.242897437677,4.183554217030
0.242914651257,4.182507019479
0.242931803292,4.181459821928
0.242948894111,4.180412624377
0.242965924041,4.179365426826
0.242982893407,4.178318229274
0.242999802531,4.177271031723
0.243016651733,4.176223834172
0.243033441333,4.175176636621
