job_id=605824
array_job_id=605824
array_task_id=1
job_name=vs3n2st2
partition=epyc
node_list=fov
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma1p000
mode=gauss
sigma=1.0
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
start_time=2026-07-09T16:31:40+08:00
config=legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p000 lambda_C=1.00e-08 rcond=1.00e-04 | TDVP param dimension=256
progress N=2 step 82750/277470 29.8% t=132.35496 eta_s=42143.6 E=-0.89106148 P=0.66360773 dP=-0.33605117 r12=7.72455408 Vg=0.00005162 norm=1.00000000 rank=32/256 sv_max=7.52e+02 resid=1.08e-01
progress N=2 step 83000/277470 29.9% t=132.47996 eta_s=42090.2 E=-0.89079086 P=0.66268513 dP=-0.33697376 r12=7.72424767 Vg=0.00005752 norm=1.00000000 rank=32/256 sv_max=7.34e+02 resid=1.04e-01
progress N=2 step 83250/277470 30.0% t=132.60496 eta_s=42036.8 E=-0.89052218 P=0.66177737 dP=-0.33788152 r12=7.72380997 Vg=0.00006373 norm=1.00000000 rank=32/256 sv_max=7.42e+02 resid=1.02e-01
progress N=2 step 83500/277470 30.1% t=132.72996 eta_s=41975.1 E=-0.89025524 P=0.66087107 dP=-0.33878782 r12=7.72358645 Vg=0.00006579 norm=1.00000000 rank=32/256 sv_max=7.90e+02 resid=1.00e-01
progress N=2 step 83750/277470 30.2% t=132.85496 eta_s=41916.1 E=-0.88998992 P=0.65988908 dP=-0.33976981 r12=7.72352420 Vg=0.00006833 norm=1.00000000 rank=32/256 sv_max=8.24e+02 resid=8.78e-02
progress N=2 step 84000/277470 30.3% t=132.97996 eta_s=41860.4 E=-0.88972635 P=0.65881967 dP=-0.34083922 r12=7.72351008 Vg=0.00007386 norm=1.00000000 rank=33/256 sv_max=7.97e+02 resid=6.82e-02
progress N=2 step 84250/277470 30.4% t=133.10496 eta_s=41804.5 E=-0.88946429 P=0.65770818 dP=-0.34195071 r12=7.72352995 Vg=0.00007960 norm=1.00000000 rank=32/256 sv_max=7.27e+02 resid=6.10e-02
progress N=2 step 84500/277470 30.5% t=133.22996 eta_s=41738.6 E=-0.88920364 P=0.65661430 dP=-0.34304459 r12=7.72382845 Vg=0.00008253 norm=1.00000000 rank=32/256 sv_max=6.75e+02 resid=5.92e-02
progress N=2 step 84750/277470 30.5% t=133.35496 eta_s=41671.3 E=-0.88894437 P=0.65549909 dP=-0.34415981 r12=7.72432823 Vg=0.00008642 norm=1.00000000 rank=33/256 sv_max=6.72e+02 resid=6.02e-02
progress N=2 step 85000/277470 30.6% t=133.47996 eta_s=41610.8 E=-0.88868633 P=0.65435555 dP=-0.34530334 r12=7.72510518 Vg=0.00008789 norm=1.00000000 rank=33/256 sv_max=6.75e+02 resid=6.43e-02
progress N=2 step 85250/277470 30.7% t=133.60496 eta_s=41556.6 E=-0.88842976 P=0.65311300 dP=-0.34654589 r12=7.72612780 Vg=0.00008902 norm=1.00000000 rank=34/256 sv_max=6.42e+02 resid=5.29e-02
progress N=2 step 85500/277470 30.8% t=133.72996 eta_s=41505.2 E=-0.88817463 P=0.65185004 dP=-0.34780885 r12=7.72726526 Vg=0.00009015 norm=1.00000000 rank=34/256 sv_max=5.92e+02 resid=5.81e-02
progress N=2 step 85750/277470 30.9% t=133.85496 eta_s=41453.3 E=-0.88792088 P=0.65055205 dP=-0.34910684 r12=7.72846659 Vg=0.00008950 norm=1.00000000 rank=34/256 sv_max=5.85e+02 resid=5.99e-02
progress N=2 step 86000/277470 31.0% t=133.97996 eta_s=41400.5 E=-0.88766864 P=0.64924445 dP=-0.35041444 r12=7.72964038 Vg=0.00008711 norm=1.00000000 rank=34/256 sv_max=6.04e+02 resid=6.35e-02
progress N=2 step 86250/277470 31.1% t=134.10496 eta_s=41348.2 E=-0.88741768 P=0.64793951 dP=-0.35171938 r12=7.73073843 Vg=0.00008347 norm=1.00000000 rank=34/256 sv_max=6.05e+02 resid=6.41e-02
progress N=2 step 86500/277470 31.2% t=134.22996 eta_s=41292.3 E=-0.88716802 P=0.64662726 dP=-0.35303163 r12=7.73200721 Vg=0.00007966 norm=1.00000000 rank=34/256 sv_max=5.72e+02 resid=6.16e-02
progress N=2 step 86750/277470 31.3% t=134.35496 eta_s=41233.0 E=-0.88691963 P=0.64527872 dP=-0.35438017 r12=7.73333850 Vg=0.00007743 norm=1.00000000 rank=34/256 sv_max=5.30e+02 resid=5.39e-02
progress N=2 step 87000/277470 31.4% t=134.47996 eta_s=41178.9 E=-0.88667241 P=0.64395652 dP=-0.35570237 r12=7.73466607 Vg=0.00007790 norm=1.00000000 rank=34/256 sv_max=5.22e+02 resid=5.21e-02
progress N=2 step 87250/277470 31.4% t=134.60496 eta_s=41126.1 E=-0.88642645 P=0.64269404 dP=-0.35696485 r12=7.73615215 Vg=0.00008031 norm=1.00000000 rank=33/256 sv_max=5.37e+02 resid=5.14e-02
progress N=2 step 87500/277470 31.5% t=134.72996 eta_s=41069.2 E=-0.88618181 P=0.64150578 dP=-0.35815311 r12=7.73791823 Vg=0.00008440 norm=1.00000000 rank=33/256 sv_max=5.46e+02 resid=5.19e-02
progress N=2 step 87750/277470 31.6% t=134.85496 eta_s=41015.4 E=-0.88593861 P=0.64038841 dP=-0.35927049 r12=7.73979815 Vg=0.00008986 norm=1.00000000 rank=33/256 sv_max=5.52e+02 resid=4.84e-02
progress N=2 step 88000/277470 31.7% t=134.97996 eta_s=40962.5 E=-0.88569674 P=0.63943521 dP=-0.36022368 r12=7.74170565 Vg=0.00009097 norm=1.00000000 rank=34/256 sv_max=5.69e+02 resid=4.72e-02
progress N=2 step 88250/277470 31.8% t=135.10496 eta_s=40903.6 E=-0.88545614 P=0.63852546 dP=-0.36113343 r12=7.74380157 Vg=0.00009179 norm=1.00000000 rank=34/256 sv_max=6.12e+02 resid=4.34e-02
progress N=2 step 88500/277470 31.9% t=135.22996 eta_s=40841.4 E=-0.88521701 P=0.63765424 dP=-0.36200465 r12=7.74608150 Vg=0.00009278 norm=1.00000000 rank=34/256 sv_max=6.53e+02 resid=4.33e-02
progress N=2 step 88750/277470 32.0% t=135.35496 eta_s=40780.3 E=-0.88497925 P=0.63683092 dP=-0.36282797 r12=7.74852286 Vg=0.00009291 norm=1.00000000 rank=33/256 sv_max=6.71e+02 resid=4.64e-02
progress N=2 step 89000/277470 32.1% t=135.47996 eta_s=40719.5 E=-0.88474288 P=0.63605804 dP=-0.36360085 r12=7.75097209 Vg=0.00009321 norm=1.00000000 rank=33/256 sv_max=6.71e+02 resid=5.20e-02
progress N=2 step 89250/277470 32.2% t=135.60496 eta_s=40665.8 E=-0.88450781 P=0.63533510 dP=-0.36432379 r12=7.75334457 Vg=0.00009330 norm=1.00000000 rank=33/256 sv_max=6.56e+02 resid=5.63e-02
progress N=2 step 89500/277470 32.3% t=135.72996 eta_s=40612.6 E=-0.88427393 P=0.63466042 dP=-0.36499847 r12=7.75551021 Vg=0.00009266 norm=1.00000000 rank=33/256 sv_max=6.28e+02 resid=6.18e-02
progress N=2 step 89750/277470 32.3% t=135.85496 eta_s=40559.8 E=-0.88404155 P=0.63403212 dP=-0.36562677 r12=7.75766102 Vg=0.00009105 norm=1.00000000 rank=34/256 sv_max=6.06e+02 resid=6.00e-02
progress N=2 step 90000/277470 32.4% t=135.97996 eta_s=40506.6 E=-0.88381066 P=0.63341793 dP=-0.36624096 r12=7.75979492 Vg=0.00008942 norm=1.00000000 rank=34/256 sv_max=6.22e+02 resid=5.89e-02
progress N=2 step 90250/277470 32.5% t=136.10496 eta_s=40453.0 E=-0.88358140 P=0.63279847 dP=-0.36686043 r12=7.76170039 Vg=0.00008783 norm=1.00000000 rank=33/256 sv_max=6.54e+02 resid=5.68e-02
progress N=2 step 90500/277470 32.6% t=136.22996 eta_s=40399.8 E=-0.88335386 P=0.63221043 dP=-0.36744846 r12=7.76350558 Vg=0.00008604 norm=1.00000000 rank=33/256 sv_max=6.77e+02 resid=5.41e-02
progress N=2 step 90750/277470 32.7% t=136.35496 eta_s=40346.4 E=-0.88312776 P=0.63162437 dP=-0.36803452 r12=7.76499718 Vg=0.00008404 norm=1.00000000 rank=33/256 sv_max=6.88e+02 resid=5.22e-02
progress N=2 step 91000/277470 32.8% t=136.47996 eta_s=40293.3 E=-0.88290315 P=0.63102825 dP=-0.36863064 r12=7.76622011 Vg=0.00008197 norm=1.00000000 rank=33/256 sv_max=6.75e+02 resid=5.53e-02
progress N=2 step 91250/277470 32.9% t=136.60496 eta_s=40239.0 E=-0.88267982 P=0.63040040 dP=-0.36925850 r12=7.76708848 Vg=0.00008057 norm=1.00000000 rank=33/256 sv_max=6.52e+02 resid=5.46e-02
progress N=2 step 91500/277470 33.0% t=136.72996 eta_s=40178.5 E=-0.88245766 P=0.62970131 dP=-0.36995758 r12=7.76754899 Vg=0.00008125 norm=1.00000000 rank=33/256 sv_max=6.19e+02 resid=5.65e-02
progress N=2 step 91750/277470 33.1% t=136.85496 eta_s=40122.1 E=-0.88223670 P=0.62896055 dP=-0.37069835 r12=7.76791837 Vg=0.00008204 norm=1.00000000 rank=32/256 sv_max=6.25e+02 resid=5.52e-02
